cf_id,company_name,blurb,goal,pledged,outcome,backers_count,country,currency,launched_at,deadline,staff_pick,spotlight,category & sub-category,category,subcategory,category_id,subcategory_id
30,Yu and Sons,Adaptive context-sensitive architecture,6700,5569,failed,105,US,USD,9/28/2021,12/17/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
1151,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200,92824,canceled,1658,US,USD,8/29/2021,9/24/2021,FALSE,FALSE,film & video/television,film & video,television,cat05,scat020
1484,Mack Ltd,Reactive regional access,139000,158590,successful,2266,US,USD,1/14/2021,2/16/2021,FALSE,FALSE,film & video/television,film & video,television,cat05,scat020
1941,Lamb-Sanders,Stand-alone reciprocal frame,197700,127591,failed,2604,DK,DKK,4/30/2021,12/26/2021,FALSE,TRUE,film & video/animation,film & video,animation,cat05,scat011
546,Williams-Ramirez,Open-architected 24/7 throughput,8500,6750,failed,65,US,USD,1/14/2021,11/4/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
221,Weaver Ltd,Monitored 24/7 approach,81600,9318,failed,94,US,USD,4/12/2020,1/14/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2882,Barnes-Williams,Upgradable explicit forecast,8600,4832,live,45,US,USD,3/2/2021,12/2/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
2938,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800,19769,failed,257,US,USD,11/8/2020,7/24/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
785,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400,11277,successful,194,CH,CHF,5/8/2021,9/15/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2785,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200,13382,successful,129,CA,CAD,2/13/2021,10/21/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
876,Harris Inc,Future-proofed modular groupware,14900,32986,successful,375,US,USD,6/5/2020,4/22/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
932,Peters-Nelson,Distributed real-time algorithm,169400,81984,failed,2928,CA,CAD,3/15/2021,10/1/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
507,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100,178483,failed,4697,US,USD,4/25/2021,10/10/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
1672,Robinson Group,Switchable reciprocal middleware,98700,87448,failed,2915,US,USD,1/25/2021,11/24/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
917,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500,1863,failed,18,US,USD,4/10/2021,4/25/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
2931,Vargas-Cox,Vision-oriented local contingency,98600,62174,canceled,723,US,USD,5/6/2021,6/22/2021,TRUE,FALSE,food/food trucks,food,food trucks,cat01,scat01
2415,Yang and Sons,Reactive 6thgeneration hub,121700,59003,failed,602,CH,CHF,4/29/2021,11/21/2021,TRUE,TRUE,theater/plays,theater,plays,cat04,scat04
1805,"Wilson, Wilson and Mathis",Optional asymmetric success,100,2,failed,1,US,USD,6/11/2021,10/26/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
495,"Wang, Koch and Weaver",Digitized analyzing capacity,196700,174039,failed,3868,IT,EUR,8/1/2021,12/27/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
2988,Cisneros Ltd,Vision-oriented regional hub,10000,12684,successful,409,US,USD,10/17/2020,8/24/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
3169,Williams-Jones,Monitored incremental info-mediaries,600,14033,successful,234,US,USD,5/6/2020,5/31/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
467,"Roberts, Hinton and Williams",Programmable static middleware,35000,177936,successful,3016,US,USD,7/4/2020,3/31/2021,FALSE,FALSE,music/metal,music,metal,cat02,scat017
1551,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900,13212,successful,264,US,USD,7/30/2020,7/3/2021,TRUE,FALSE,photography/photography books,photography,photography books,cat08,scat015
2467,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400,49879,failed,504,AU,AUD,2/7/2021,6/11/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1193,"Russo, Kim and Mccoy",Balanced optimal hardware,10000,824,failed,14,US,USD,11/17/2020,9/22/2021,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
1016,"Howell, Myers and Olson",Self-enabling mission-critical success,52600,31594,canceled,390,US,USD,4/24/2021,8/5/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
313,Bailey and Sons,Grass-roots dynamic emulation,120700,57010,failed,750,GB,GBP,6/19/2021,1/3/2022,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
117,Jensen-Brown,Fundamental disintermediate matrix,9100,7438,failed,77,US,USD,4/1/2021,4/11/2021,TRUE,FALSE,theater/plays,theater,plays,cat04,scat04
2747,Smith Group,Right-sized secondary challenge,106800,57872,failed,752,DK,DKK,8/27/2021,12/19/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
1244,Murphy-Farrell,Implemented exuding software,9100,8906,failed,131,US,USD,1/23/2021,4/17/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
564,Everett-Wolfe,Total optimizing software,10000,7724,failed,87,US,USD,12/9/2020,6/14/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3129,Young PLC,Optional maximized attitude,79400,26571,failed,1063,US,USD,5/20/2020,2/6/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
800,Park-Goodman,Customer-focused impactful extranet,5100,12219,successful,272,US,USD,10/29/2020,3/25/2021,FALSE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
1255,"York, Barr and Grant",Cloned bottom-line success,3100,1985,canceled,25,US,USD,12/21/2020,2/24/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2448,Little Ltd,Decentralized bandwidth-monitored ability,6900,12155,successful,419,US,USD,1/25/2021,4/18/2021,FALSE,FALSE,journalism/audio,journalism,audio,cat09,scat024
578,Brown and Sons,Programmable leadingedge budgetary management,27500,5593,failed,76,US,USD,6/8/2021,1/3/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
418,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800,175020,successful,1621,IT,EUR,12/21/2020,12/15/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
255,Robinson Group,Re-contextualized homogeneous flexibility,16200,75955,successful,1101,US,USD,7/3/2020,5/18/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
1918,Robinson-Kelly,Monitored bi-directional standardization,97600,119127,successful,1073,US,USD,8/29/2020,6/14/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2837,Kelly-Colon,Stand-alone grid-enabled leverage,197900,110689,failed,4428,AU,AUD,9/18/2021,11/30/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
842,"Turner, Scott and Gentry",Assimilated regional groupware,5600,2445,failed,58,IT,EUR,3/31/2021,12/4/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
503,Sanchez Ltd,Up-sized 24hour instruction set,170700,57250,canceled,1218,US,USD,5/14/2021,8/8/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
602,Giles-Smith,Right-sized web-enabled intranet,9700,11929,successful,331,US,USD,2/1/2022,2/16/2022,FALSE,FALSE,journalism/audio,journalism,audio,cat09,scat024
1317,Thompson-Moreno,Expanded needs-based orchestration,62300,118214,successful,1170,US,USD,3/10/2021,1/12/2022,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
2071,Murphy-Fox,Organic system-worthy orchestration,5300,4432,failed,111,US,USD,6/8/2021,12/27/2021,FALSE,FALSE,publishing/fiction,publishing,fiction,cat06,scat014
2773,Rodriguez-Patterson,Inverse static standardization,99500,17879,canceled,215,US,USD,2/27/2021,11/23/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
1814,Davis Ltd,Synchronized motivating solution,1400,14511,successful,363,US,USD,10/11/2020,4/5/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
2600,Nelson-Valdez,Open-source 4thgeneration open system,145600,141822,failed,2955,US,USD,2/14/2020,4/6/2021,FALSE,TRUE,games/mobile games,games,mobile games,cat07,scat021
426,Kelly PLC,Decentralized context-sensitive superstructure,184100,159037,failed,1657,US,USD,3/11/2021,7/5/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2206,Nguyen and Sons,Compatible 5thgeneration concept,5400,8109,successful,103,US,USD,9/13/2020,2/12/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2032,Jones PLC,Virtual systemic intranet,2300,8244,successful,147,US,USD,1/30/2021,4/9/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
397,Gilmore LLC,Optimized systemic algorithm,1400,7600,successful,110,CA,CAD,12/9/2020,7/17/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
865,Lee-Cobb,Customizable homogeneous firmware,140000,94501,failed,926,CA,CAD,4/14/2021,1/7/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3027,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500,14381,successful,134,US,USD,11/1/2020,10/22/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
31,"Martin, Gates and Holt",Distributed holistic neural-net,1500,13980,successful,269,US,USD,1/11/2021,4/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1234,"Bowen, Davies and Burns",Devolved client-server monitoring,2900,12449,successful,175,US,USD,1/18/2021,8/14/2021,FALSE,TRUE,film & video/television,film & video,television,cat05,scat020
497,Nguyen Inc,Seamless directional capacity,7300,7348,successful,69,US,USD,9/11/2020,6/19/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2084,Walsh-Watts,Polarized actuating implementation,3600,8158,successful,190,US,USD,10/5/2021,11/24/2021,FALSE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
337,"Ray, Li and Li",Front-line disintermediate hub,5000,7119,successful,237,US,USD,2/4/2021,8/14/2021,TRUE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
3182,Murray Ltd,Decentralized 4thgeneration challenge,6000,5438,failed,77,GB,GBP,11/19/2020,10/20/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1494,Bradford-Silva,Reverse-engineered composite hierarchy,180400,115396,failed,1748,US,USD,10/9/2020,6/26/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2570,Mora-Bradley,Programmable tangible ability,9100,7656,failed,79,US,USD,1/9/2021,8/1/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2205,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200,12322,successful,196,IT,EUR,4/10/2021,4/20/2021,TRUE,FALSE,music/rock,music,rock,cat02,scat02
314,"Lopez, Reid and Johnson",Total real-time hardware,164100,96888,failed,889,US,USD,3/22/2021,9/20/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1659,Fox-Williams,Profound system-worthy functionalities,128900,196960,successful,7295,US,USD,12/15/2021,1/13/2022,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
1656,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100,188057,successful,2893,CA,CAD,7/15/2020,3/11/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
514,King Inc,Ergonomic dedicated focus group,7400,6245,failed,56,US,USD,12/23/2020,9/26/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
649,"Cole, Petty and Cameron",Realigned zero administration paradigm,100,3,failed,1,US,USD,8/12/2020,4/17/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
1769,Mcclain LLC,Open-source multi-tasking methodology,52000,91014,successful,820,US,USD,1/17/2021,9/9/2021,TRUE,FALSE,theater/plays,theater,plays,cat04,scat04
33,Sims-Gross,Object-based attitude-oriented analyzer,8700,4710,failed,83,US,USD,3/5/2021,3/27/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
195,Perez Group,Cross-platform tertiary hub,63400,197728,successful,2038,US,USD,5/1/2021,11/3/2021,TRUE,TRUE,publishing/translations,publishing,translations,cat06,scat019
742,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700,10682,successful,116,US,USD,9/5/2020,4/25/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
2093,Ford LLC,Centralized tangible success,169700,168048,failed,2025,GB,GBP,8/1/2021,10/5/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
1338,Moreno Ltd,Customer-focused multimedia methodology,108400,138586,successful,1345,AU,AUD,4/14/2021,5/30/2021,FALSE,TRUE,technology/web,technology,web,cat03,scat03
52,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300,11579,successful,168,US,USD,3/19/2021,5/17/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
1651,Ortega LLC,Secured bifurcated intranet,1700,12020,successful,137,CH,CHF,4/12/2021,9/7/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
452,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800,13954,successful,186,IT,EUR,1/15/2022,1/20/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1808,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300,6358,successful,125,US,USD,4/14/2021,10/8/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2288,Anderson LLC,Customizable full-range artificial intelligence,6200,1260,failed,14,IT,EUR,5/20/2020,6/23/2021,TRUE,TRUE,theater/plays,theater,plays,cat04,scat04
1855,Garza-Bryant,Programmable leadingedge contingency,800,14725,successful,202,US,USD,7/16/2021,11/19/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3035,Mays LLC,Multi-layered global groupware,6900,11174,successful,103,US,USD,3/14/2020,1/31/2021,FALSE,FALSE,publishing/radio & podcasts,publishing,radio & podcasts,cat06,scat016
2285,Evans-Jones,Switchable methodical superstructure,38500,182036,successful,1785,US,USD,3/15/2021,9/22/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1203,"Fischer, Torres and Walker",Expanded even-keeled portal,118000,28870,failed,656,US,USD,6/16/2021,8/3/2021,FALSE,FALSE,games/mobile games,games,mobile games,cat07,scat021
2852,"Tapia, Kramer and Hicks",Advanced modular moderator,2000,10353,successful,157,US,USD,4/29/2021,8/15/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2160,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600,13868,successful,555,US,USD,2/21/2021,1/2/2022,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
113,Reyes PLC,Expanded optimal pricing structure,8300,8317,successful,297,US,USD,9/13/2020,4/30/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
2609,"Pace, Simpson and Watkins",Down-sized uniform ability,6900,10557,successful,123,US,USD,12/2/2020,3/22/2021,FALSE,FALSE,publishing/fiction,publishing,fiction,cat06,scat014
2529,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700,3227,canceled,38,DK,DKK,4/14/2021,7/10/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1780,Dominguez-Owens,Open-architected systematic intranet,123600,5429,canceled,60,US,USD,7/16/2021,8/17/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1840,Thomas-Simmons,Proactive 24hour frame,48500,75906,successful,3036,US,USD,4/10/2021,7/20/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
2280,Beck-Knight,Exclusive fresh-thinking model,4900,13250,successful,144,AU,AUD,11/16/2020,9/14/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3150,Mccoy Ltd,Business-focused encompassing intranet,8400,11261,successful,121,GB,GBP,10/22/2020,10/11/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2490,Dawson-Tyler,Optional 6thgeneration access,193200,97369,failed,1596,US,USD,12/8/2020,7/28/2021,FALSE,FALSE,games/mobile games,games,mobile games,cat07,scat021
3081,Johns-Thomas,Realigned web-enabled functionalities,54300,48227,canceled,524,US,USD,11/25/2020,4/7/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1954,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software,8900,14685,successful,181,US,USD,5/1/2021,10/20/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2560,Stewart Inc,Versatile mission-critical knowledgebase,4200,735,failed,10,US,USD,1/24/2021,4/13/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1071,Moore Group,Multi-lateral object-oriented open system,5600,10397,successful,122,US,USD,12/9/2021,2/2/2022,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
1649,Carson PLC,Visionary system-worthy attitude,28800,118847,successful,1071,CA,CAD,9/5/2021,2/22/2022,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
685,"Cruz, Hall and Mason",Synergized content-based hierarchy,8000,7220,canceled,219,US,USD,6/6/2021,7/8/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1069,"Glass, Baker and Jones",Business-focused 24hour access,117000,107622,failed,1121,US,USD,5/24/2021,12/31/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
1277,Marquez-Kerr,Automated hybrid orchestration,15800,83267,successful,980,US,USD,4/1/2021,1/1/2022,FALSE,FALSE,music/metal,music,metal,cat02,scat017
2764,Stone PLC,Exclusive 5thgeneration leverage,4200,13404,successful,536,US,USD,7/13/2021,9/17/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
959,Caldwell PLC,Grass-roots zero administration alliance,37100,131404,successful,1991,US,USD,12/17/2020,3/21/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
1746,Silva-Hawkins,Proactive heuristic orchestration,7700,2533,canceled,29,US,USD,9/21/2020,1/10/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
2392,Gardner Inc,Function-based systematic Graphical User Interface,3700,5028,successful,180,US,USD,7/22/2021,1/3/2022,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2762,Garcia Group,Extended zero administration software,74700,1557,failed,15,US,USD,3/23/2021,6/16/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1699,Meyer-Avila,Multi-tiered discrete support,10000,6100,failed,191,US,USD,12/2/2020,5/28/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
220,"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300,1592,failed,16,US,USD,1/15/2020,2/3/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
285,Garcia Ltd,Balanced mobile alliance,1200,14150,successful,130,US,USD,7/12/2020,7/10/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2182,West-Stevens,Reactive solution-oriented groupware,1200,13513,successful,122,US,USD,3/30/2021,7/15/2021,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
2244,Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900,504,failed,17,US,USD,7/27/2021,9/17/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2357,Fitzgerald Group,Intuitive exuding initiative,2000,14240,successful,140,US,USD,10/12/2020,11/30/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
971,"Hill, Mccann and Moore",Streamlined needs-based knowledge user,6900,2091,failed,34,US,USD,7/21/2020,6/11/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
2077,Edwards LLC,Automated system-worthy structure,55800,118580,successful,3388,US,USD,12/25/2020,8/6/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2197,Greer and Sons,Secured clear-thinking intranet,4900,11214,successful,280,US,USD,2/25/2021,4/28/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1294,Martinez PLC,Cloned actuating architecture,194900,68137,canceled,614,US,USD,7/13/2020,6/20/2021,FALSE,TRUE,film & video/animation,film & video,animation,cat05,scat011
1111,Hunter-Logan,Down-sized needs-based task-force,8600,13527,successful,366,IT,EUR,8/20/2020,4/8/2021,FALSE,TRUE,technology/wearables,technology,wearables,cat03,scat09
985,Ramos and Sons,Extended responsive Internet solution,100,1,failed,1,GB,GBP,6/11/2021,6/28/2021,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
487,Lane-Barber,Universal value-added moderator,3600,8363,successful,270,US,USD,3/8/2021,7/22/2021,TRUE,TRUE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
1496,Lowery Group,Sharable motivating emulation,5800,5362,canceled,114,US,USD,12/24/2020,8/29/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
3054,Guerrero-Griffin,Networked web-enabled product,4700,12065,successful,137,US,USD,6/10/2021,1/8/2022,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
501,"Perez, Reed and Lee",Advanced dedicated encoding,70400,118603,successful,3205,US,USD,9/1/2020,7/9/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
632,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500,7496,successful,288,DK,DKK,3/17/2021,8/10/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1253,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300,10037,successful,148,US,USD,1/23/2021,11/8/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
665,Callahan-Gilbert,Profit-focused motivating function,1400,5696,successful,114,US,USD,5/20/2020,3/6/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
2505,Logan-Miranda,Proactive systemic firmware,29600,167005,successful,1518,CA,CAD,11/2/2021,11/10/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1519,Rodriguez PLC,Grass-roots upward-trending installation,167500,114615,failed,1274,US,USD,1/19/2020,3/14/2021,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
1920,Smith-Kennedy,Virtual heuristic hub,48300,16592,failed,210,IT,EUR,8/21/2021,11/19/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
2782,Mitchell-Lee,Customizable leadingedge model,2200,14420,successful,166,US,USD,7/3/2021,7/22/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
2089,Davis Ltd,Upgradable uniform service-desk,3500,6204,successful,100,AU,AUD,4/22/2021,7/19/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
2607,Rowland PLC,Inverse client-driven product,5600,6338,successful,235,US,USD,7/22/2020,7/15/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2464,Shaffer-Mason,Managed bandwidth-monitored system engine,1100,8010,successful,148,US,USD,9/27/2021,11/24/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
335,Matthews LLC,Advanced transitional help-desk,3900,8125,successful,198,US,USD,9/5/2020,4/21/2021,TRUE,TRUE,music/indie rock,music,indie rock,cat02,scat08
1973,Montgomery-Castro,De-engineered disintermediate encryption,43800,13653,failed,248,AU,AUD,1/26/2021,1/18/2022,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
1006,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200,55372,failed,513,US,USD,12/17/2020,5/27/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
2678,Ramirez-Calderon,Fundamental zero tolerance alliance,4800,11088,successful,150,US,USD,10/1/2020,8/11/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2103,Johnson-Morales,Devolved 24hour forecast,125600,109106,failed,3410,US,USD,1/26/2021,1/30/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
627,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300,11642,successful,216,IT,EUR,2/17/2021,6/2/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2242,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600,2769,canceled,26,US,USD,7/4/2020,2/14/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2711,Johnson-Pace,Persistent 3rdgeneration moratorium,149600,169586,successful,5139,US,USD,7/10/2021,1/12/2022,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
1210,"Meza, Kirby and Patel",Cross-platform empowering project,53100,101185,successful,2353,US,USD,4/12/2021,4/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
692,Gonzalez-Snow,Polarized user-facing interface,5000,6775,successful,78,IT,EUR,12/21/2020,12/1/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
864,Murphy LLC,Customer-focused non-volatile framework,9400,968,failed,10,US,USD,2/21/2021,6/16/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1349,Taylor-Rowe,Synchronized multimedia frame,110800,72623,failed,2201,US,USD,6/8/2021,11/23/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1582,Henderson Ltd,Open-architected stable algorithm,93800,45987,failed,676,US,USD,11/30/2020,5/7/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2862,Moss-Guzman,Cross-platform optimizing website,1300,10243,successful,174,CH,CHF,9/8/2020,2/13/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
23,Webb Group,Public-key actuating projection,108700,87293,failed,831,US,USD,12/18/2020,3/14/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
526,Brooks-Rodriguez,Implemented intangible instruction set,5100,5421,successful,164,US,USD,2/19/2021,4/9/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
2134,Thomas Ltd,Cross-group interactive architecture,8700,4414,canceled,56,CH,CHF,11/15/2021,12/26/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
422,Williams and Sons,Centralized asymmetric framework,5100,10981,successful,161,US,USD,3/7/2021,6/15/2021,FALSE,TRUE,film & video/animation,film & video,animation,cat05,scat011
988,"Vega, Chan and Carney",Down-sized systematic utilization,7400,10451,successful,138,US,USD,4/18/2021,11/18/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
812,Byrd Group,Profound fault-tolerant model,88900,102535,successful,3308,US,USD,9/25/2021,9/28/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1589,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700,12939,successful,127,AU,AUD,10/7/2021,11/16/2021,FALSE,TRUE,film & video/animation,film & video,animation,cat05,scat011
2504,Smith-Brown,Object-based content-based ability,1500,10946,successful,207,IT,EUR,12/1/2020,7/19/2021,FALSE,TRUE,music/jazz,music,jazz,cat02,scat018
1707,Vance-Glover,Progressive coherent secured line,61200,60994,failed,859,CA,CAD,2/27/2021,11/6/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
3138,Joyce PLC,Synchronized directional capability,3600,3174,live,31,US,USD,9/25/2020,5/18/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
120,Kennedy-Miller,Cross-platform composite migration,9000,3351,failed,45,US,USD,3/8/2020,3/25/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
265,White-Obrien,Operative local pricing structure,185900,56774,canceled,1113,US,USD,11/26/2021,12/31/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2499,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100,540,failed,6,US,USD,9/23/2021,1/18/2022,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
